,feature_name
17293,vcl170.bpl:@Vcl@Menus@TPopupMenu@
17294,vcl170.bpl:@$xp$19Vcl@Menus@TMainMenu
17295,vcl170.bpl:@Vcl@Menus@TMainMenu@
17296,vcl170.bpl:@$xp$19Vcl@Menus@TMenuItem
17297,vcl170.bpl:@Vcl@Menus@TMenuItem@
17298,rtl170.bpl:@Winapi@Flatsb@initialization$qqrv
17299,rtl170.bpl:@Winapi@Flatsb@Finalization$qqrv
17300,vcl170.bpl:@Vcl@Forms@initialization$qqrv
17301,vcl170.bpl:@Vcl@Forms@Finalization$qqrv
17302,vcl170.bpl:@Vcl@Forms@TApplication@GetExeName$qqrv
17303,vcl170.bpl:@Vcl@Forms@TApplication@MessageBox$qqrpxbt1i
17304,vcl170.bpl:@Vcl@Forms@TApplication@Run$qqrv
17305,vcl170.bpl:@Vcl@Forms@TApplication@CreateForm$qqrp17System@TMetaClasspv
17306,vcl170.bpl:@Vcl@Forms@TApplication@Initialize$qqrv
17307,vcl170.bpl:@Vcl@Forms@TApplication@ProcessMessages$qqrv
17308,vcl170.bpl:@Vcl@Forms@TApplication@SetTitle$qqrx20System@UnicodeString
17309,vcl170.bpl:@Vcl@Forms@TScreen@SetCursor$qqr22System@Uitypes@TCursor
17310,vcl170.bpl:@Vcl@Forms@TScreen@GetFormCount$qqrv
17311,vcl170.bpl:@Vcl@Forms@TScreen@GetForm$qqri
17312,vcl170.bpl:@Vcl@Forms@TScreen@GetWidth$qqrv
17313,vcl170.bpl:@Vcl@Forms@TScreen@GetHeight$qqrv
17314,vcl170.bpl:@Vcl@Forms@TForm@$bcdtr$qqrv
17315,vcl170.bpl:@Vcl@Forms@TForm@$bcctr$qqrv
17316,vcl170.bpl:@Vcl@Forms@TCustomForm@QueryInterface$qqsrx5_GUIDpv
17317,vcl170.bpl:@Vcl@Forms@TCustomForm@RequestAlign$qqrv
17318,vcl170.bpl:@Vcl@Forms@TCustomForm@UpdateActions$qqrv
17319,vcl170.bpl:@Vcl@Forms@TCustomForm@ShowModal$qqrv
17320,vcl170.bpl:@Vcl@Forms@TCustomForm@SetFocus$qqrv
17321,vcl170.bpl:@Vcl@Forms@TCustomForm@Show$qqrv
17322,vcl170.bpl:@Vcl@Forms@TCustomForm@CloseQuery$qqrv
17323,vcl170.bpl:@Vcl@Forms@TCustomForm@Close$qqrv
17324,vcl170.bpl:@Vcl@Forms@TCustomForm@Resizing$qqr27System@Uitypes@TWindowState
17325,vcl170.bpl:@Vcl@Forms@TCustomForm@PaintWindow$qqrp5HDC__
17326,vcl170.bpl:@Vcl@Forms@TCustomForm@SetFocusedControl$qqrp24Vcl@Controls@TWinControl
17327,vcl170.bpl:@Vcl@Forms@TCustomForm@DefaultHandler$qqrpv
17328,vcl170.bpl:@Vcl@Forms@TCustomForm@DestroyWindowHandle$qqrv
17329,vcl170.bpl:@Vcl@Forms@TCustomForm@DestroyHandle$qqrv
17330,vcl170.bpl:@Vcl@Forms@TCustomForm@CreateWindowHandle$qqrrx26Vcl@Controls@TCreateParams
17331,vcl170.bpl:@Vcl@Forms@TCustomForm@CreateWnd$qqrv
17332,vcl170.bpl:@Vcl@Forms@TCustomForm@CreateParams$qqrr26Vcl@Controls@TCreateParams
17333,vcl170.bpl:@Vcl@Forms@TCustomForm@get_ActiveMDIChild$qqrv
17334,vcl170.bpl:@Vcl@Forms@TCustomForm@AlignControls$qqrp21Vcl@Controls@TControlr18System@Types@TRect
17335,vcl170.bpl:@Vcl@Forms@TCustomForm@ClientWndProc$qqrr24Winapi@Messages@TMessage
17336,vcl170.bpl:@Vcl@Forms@TCustomForm@WndProc$qqrr24Winapi@Messages@TMessage
17337,vcl170.bpl:@Vcl@Forms@TCustomForm@ValidateRename$qqrp25System@Classes@TComponentx20System@UnicodeStringt2
17338,vcl170.bpl:@Vcl@Forms@TCustomForm@SetParent$qqrp24Vcl@Controls@TWinControl
17339,vcl170.bpl:@Vcl@Forms@TCustomForm@WantChildKey$qqrp21Vcl@Controls@TControlr24Winapi@Messages@TMessage
17340,vcl170.bpl:@Vcl@Forms@TCustomForm@SetParentBiDiMode$qqro
17341,vcl170.bpl:@Vcl@Forms@TCustomForm@GetFloating$qqrv
17342,vcl170.bpl:@Vcl@Forms@TCustomForm@GetClientRect$qqrv
17343,vcl170.bpl:@Vcl@Forms@TCustomForm@DefineProperties$qqrp21System@Classes@TFiler
17344,vcl170.bpl:@Vcl@Forms@TCustomForm@ReadState$qqrp22System@Classes@TReader
17345,vcl170.bpl:@Vcl@Forms@TCustomForm@Notification$qqrp25System@Classes@TComponent25System@Classes@TOperation
17346,vcl170.bpl:@Vcl@Forms@TCustomForm@Loaded$qqrv
17347,vcl170.bpl:@Vcl@Forms@TCustomForm@DoDestroy$qqrv
17348,vcl170.bpl:@Vcl@Forms@TCustomForm@DoCreate$qqrv
17349,vcl170.bpl:@Vcl@Forms@TCustomForm@$bdtr$qqrv
17350,vcl170.bpl:@Vcl@Forms@TCustomForm@BeforeDestruction$qqrv
17351,vcl170.bpl:@Vcl@Forms@TCustomForm@$bctr$qqrp25System@Classes@TComponenti
17352,vcl170.bpl:@Vcl@Forms@TCustomForm@AfterConstruction$qqrv
17353,vcl170.bpl:@Vcl@Forms@TCustomForm@$bcdtr$qqrv
17354,vcl170.bpl:@Vcl@Forms@TCustomForm@$bctr$qqrp25System@Classes@TComponent
17355,vcl170.bpl:@Vcl@Forms@TCustomForm@$bcctr$qqrv
17356,vcl170.bpl:@Vcl@Forms@TScrollBox@$bcdtr$qqrv
17357,vcl170.bpl:@Vcl@Forms@TScrollBox@$bcctr$qqrv
17358,vcl170.bpl:@Vcl@Forms@TScrollingWinControl@AdjustClientRect$qqrr18System@Types@TRect
17359,vcl170.bpl:@Vcl@Forms@TScrollingWinControl@AutoScrollInView$qqrp21Vcl@Controls@TControl
17360,vcl170.bpl:@Vcl@Forms@TScrollingWinControl@DoGetGestureOptions$qqrr60System@%Set$t32Vcl@Controls@TInteractiveGesture$iuc$0$iuc$4%r66System@%Set$t38Vcl@Controls@TInteractiveGestureOption$iuc$0$iuc$4%
17361,vcl170.bpl:@Vcl@Forms@TScrollingWinControl@DoGesture$qqrrx30Vcl@Controls@TGestureEventInforo
17362,vcl170.bpl:@Vcl@Forms@TScrollingWinControl@AutoScrollEnabled$qqrv
17363,vcl170.bpl:@Vcl@Forms@EnableTaskWindows$qqrpv
17364,vcl170.bpl:@Vcl@Forms@DisableTaskWindows$qqrp6HWND__
17365,vcl170.bpl:@Vcl@Forms@Screen
17366,vcl170.bpl:@Vcl@Forms@Application
17367,vcl170.bpl:@$xp$15Vcl@Forms@TForm
17368,vcl170.bpl:@Vcl@Forms@TForm@
17369,vcl170.bpl:@Vcl@Buttons@initialization$qqrv
17370,vcl170.bpl:@Vcl@Buttons@Finalization$qqrv
17371,vcl170.bpl:@Vcl@Buttons@TBitBtn@$bcdtr$qqrv
17372,vcl170.bpl:@Vcl@Buttons@TBitBtn@$bcctr$qqrv
17373,vcl170.bpl:@$xp$19Vcl@Buttons@TBitBtn
17374,vcl170.bpl:@Vcl@Buttons@TBitBtn@
17375,vcl170.bpl:@$xp$24Vcl@Buttons@TSpeedButton
17376,vcl170.bpl:@Vcl@Buttons@TSpeedButton@
17377,dbrtl170.bpl:@Data@Sqltimst@initialization$qqrv
17378,dbrtl170.bpl:@Data@Sqltimst@Finalization$qqrv
17379,dbrtl170.bpl:@Data@Fmtbcd@initialization$qqrv
17380,dbrtl170.bpl:@Data@Fmtbcd@Finalization$qqrv
17381,dbrtl170.bpl:@Data@Db@initialization$qqrv
17382,dbrtl170.bpl:@Data@Db@Finalization$qqrv
17383,dbrtl170.bpl:@Data@Db@TDataSet@PSUpdateRecord$qqr19Data@Db@TUpdateKindp16Data@Db@TDataSet
17384,dbrtl170.bpl:@Data@Db@TDataSet@PSStartTransaction$qqrv
17385,dbrtl170.bpl:@Data@Db@TDataSet@PSSetParams$qqrp15Data@Db@TParams
17386,dbrtl170.bpl:@Data@Db@TDataSet@PSSetCommandText$qqrx20System@UnicodeString
17387,dbrtl170.bpl:@Data@Db@TDataSet@PSReset$qqrv
17388,dbrtl170.bpl:@Data@Db@TDataSet@PSIsSQLSupported$qqrv
17389,dbrtl170.bpl:@Data@Db@TDataSet@PSIsSQLBased$qqrv
17390,dbrtl170.bpl:@Data@Db@TDataSet@PSInTransaction$qqrv
17391,dbrtl170.bpl:@Data@Db@TDataSet@PSGetUpdateException$qqrp25System@Sysutils@Exceptionp20Data@Db@EUpdateError
17392,dbrtl170.bpl:@Data@Db@TDataSet@PSGetTableName$qqrv
17393,dbrtl170.bpl:@Data@Db@TDataSet@PSGetQuoteChar$qqrv
17394,dbrtl170.bpl:@Data@Db@TDataSet@PSGetParams$qqrv
17395,dbrtl170.bpl:@Data@Db@TDataSet@PSGetKeyFields$qqrv
17396,dbrtl170.bpl:@Data@Db@TDataSet@PSGetDefaultOrder$qqrv
17397,dbrtl170.bpl:@Data@Db@TDataSet@PSGetAttributes$qqrp20System@Classes@TList
17398,dbrtl170.bpl:@Data@Db@TDataSet@PSExecuteStatement$qqrx20System@UnicodeStringp15Data@Db@TParamspv
17399,dbrtl170.bpl:@Data@Db@TDataSet@PSExecuteStatement$qqrx20System@UnicodeStringp15Data@Db@TParamsrp16Data@Db@TDataSet
17400,dbrtl170.bpl:@Data@Db@TDataSet@PSExecuteStatement$qqrx20System@UnicodeStringp15Data@Db@TParams
17401,dbrtl170.bpl:@Data@Db@TDataSet@PSExecute$qqrv
17402,dbrtl170.bpl:@Data@Db@TDataSet@PSEndTransaction$qqro
17403,dbrtl170.bpl:@Data@Db@TDataSet@DoOnCalcFields$qqrv
17404,dbrtl170.bpl:@Data@Db@TDataSet@DoBeforeScroll$qqrv
17405,dbrtl170.bpl:@Data@Db@TDataSet@DoBeforeRefresh$qqrv
17406,dbrtl170.bpl:@Data@Db@TDataSet@DoBeforePost$qqrv
17407,dbrtl170.bpl:@Data@Db@TDataSet@DoBeforeOpen$qqrv
17408,dbrtl170.bpl:@Data@Db@TDataSet@DoBeforeEdit$qqrv
17409,dbrtl170.bpl:@Data@Db@TDataSet@DoBeforeDelete$qqrv
17410,dbrtl170.bpl:@Data@Db@TDataSet@DoBeforeClose$qqrv
17411,dbrtl170.bpl:@Data@Db@TDataSet@DoBeforeCancel$qqrv
17412,dbrtl170.bpl:@Data@Db@TDataSet@DoAfterScroll$qqrv
17413,dbrtl170.bpl:@Data@Db@TDataSet@DoAfterRefresh$qqrv
17414,dbrtl170.bpl:@Data@Db@TDataSet@DoAfterPost$qqrv
17415,dbrtl170.bpl:@Data@Db@TDataSet@DoAfterOpen$qqrv
17416,dbrtl170.bpl:@Data@Db@TDataSet@DoAfterInsert$qqrv
17417,dbrtl170.bpl:@Data@Db@TDataSet@DoAfterEdit$qqrv
17418,dbrtl170.bpl:@Data@Db@TDataSet@DoAfterDelete$qqrv
17419,dbrtl170.bpl:@Data@Db@TDataSet@DoAfterClose$qqrv
17420,dbrtl170.bpl:@Data@Db@TDataSet@DoAfterCancel$qqrv
17421,dbrtl170.bpl:@Data@Db@TDataSet@IsSequenced$qqrv
17422,dbrtl170.bpl:@Data@Db@TDataSet@GetAggRecordCount$qqr20Data@Db@TGroupPosInd
17423,dbrtl170.bpl:@Data@Db@TDataSet@GotoBookmark$qqr25System@%DynamicArray$tuc%
17424,dbrtl170.bpl:@Data@Db@TDataSet@SetBookmarkStr$qqrx27System@%AnsiStringT$us$i0$%
17425,dbrtl170.bpl:@Data@Db@TDataSet@GetBookmarkStr$qqrv
17426,dbrtl170.bpl:@Data@Db@TDataSet@FreeBookmark$qqr25System@%DynamicArray$tuc%
17427,dbrtl170.bpl:@Data@Db@TDataSet@GetBookmark$qqrv
17428,dbrtl170.bpl:@Data@Db@TDataSet@Translate$qqrpct1o
17429,dbrtl170.bpl:@Data@Db@TDataSet@Delete$qqrv
17430,dbrtl170.bpl:@Data@Db@TDataSet@Append$qqrv
17431,dbrtl170.bpl:@Data@Db@TDataSet@Insert$qqrv
17432,dbrtl170.bpl:@Data@Db@TDataSet@Edit$qqrv
17433,dbrtl170.bpl:@Data@Db@TDataSet@SetBlockReadSize$qqri
17434,dbrtl170.bpl:@Data@Db@TDataSet@BlockReadNext$qqrv
17435,dbrtl170.bpl:@Data@Db@TDataSet@Next$qqrv
17436,dbrtl170.bpl:@Data@Db@TDataSet@MoveBy$qqri
17437,dbrtl170.bpl:@Data@Db@TDataSet@Last$qqrv
17438,dbrtl170.bpl:@Data@Db@TDataSet@First$qqrv
17439,dbrtl170.bpl:@Data@Db@TDataSet@CalculateFields$qqrpuc
17440,dbrtl170.bpl:@Data@Db@TDataSet@GetCalcFields$qqrpuc
17441,dbrtl170.bpl:@Data@Db@TDataSet@IsEmpty$qqrv
17442,dbrtl170.bpl:@Data@Db@TDataSet@GetPriorRecords$qqrv
17443,dbrtl170.bpl:@Data@Db@TDataSet@GetNextRecords$qqrv
17444,dbrtl170.bpl:@Data@Db@TDataSet@ActivateBuffers$qqrv
17445,dbrtl170.bpl:@Data@Db@TDataSet@ClearBuffers$qqrv
17446,dbrtl170.bpl:@Data@Db@TDataSet@Resync$qqr47System@%Set$t19Data@Db@Data_Db__37$iuc$0$iuc$1%
17447,dbrtl170.bpl:@Data@Db@TDataSet@GetPriorRecord$qqrv
17448,dbrtl170.bpl:@Data@Db@TDataSet@GetNextRecord$qqrv
17449,dbrtl170.bpl:@Data@Db@TDataSet@SetCurrentRecord$qqri
17450,dbrtl170.bpl:@Data@Db@TDataSet@SetBufListSize$qqri
17451,dbrtl170.bpl:@Data@Db@TDataSet@EnableControls$qqrv
17452,dbrtl170.bpl:@Data@Db@TDataSet@DisableControls$qqrv
17453,dbrtl170.bpl:@Data@Db@TDataSet@GetCheckConstraintsClass$qqrv
17454,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldDefListClass$qqrv
17455,dbrtl170.bpl:@Data@Db@TDataSet@GetIndexDefsClass$qqrv
17456,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldDefsClass$qqrv
17457,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldListClass$qqrv
17458,dbrtl170.bpl:@Data@Db@TDataSet@GetAggFieldsClass$qqrv
17459,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldsClass$qqrv
17460,dbrtl170.bpl:@Data@Db@TDataSet@GetParamsClass$qqrv
17461,dbrtl170.bpl:@Data@Db@TDataSet@CloseBlob$qqrp14Data@Db@TField
17462,dbrtl170.bpl:@Data@Db@TDataSet@SetStateFieldValue$qqr21Data@Db@TDataSetStatep14Data@Db@TFieldrx14System@Variant
17463,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldNames$qqrp23System@Classes@TStrings
17464,dbrtl170.bpl:@Data@Db@TDataSet@FindField$qqrx20System@UnicodeString
17465,dbrtl170.bpl:@Data@Db@TDataSet@FieldByName$qqrx20System@UnicodeString
17466,dbrtl170.bpl:@Data@Db@TDataSet@SetFieldData$qqrp14Data@Db@TFieldpvo
17467,dbrtl170.bpl:@Data@Db@TDataSet@SetFieldData$qqrp14Data@Db@TField25System@%DynamicArray$tuc%o
17468,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldData$qqrp14Data@Db@TFieldpvo
17469,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldData$qqrp14Data@Db@TField25System@%DynamicArray$tuc%o
17470,dbrtl170.bpl:@Data@Db@TDataSet@GetBlobFieldData$qqrir25System@%DynamicArray$tuc%
17471,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldCount$qqrv
17472,dbrtl170.bpl:@Data@Db@TDataSet@FreeFieldBuffers$qqrv
17473,dbrtl170.bpl:@Data@Db@TDataSet@BindFields$qqro
17474,dbrtl170.bpl:@Data@Db@TDataSet@CheckFieldCompatibility$qqrp14Data@Db@TFieldp17Data@Db@TFieldDef
17475,dbrtl170.bpl:@Data@Db@TDataSet@DestroyFields$qqrv
17476,dbrtl170.bpl:@Data@Db@TDataSet@CreateFields$qqrv
17477,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldFullName$qqrp14Data@Db@TField
17478,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldClass$qqrp17Data@Db@TFieldDef
17479,dbrtl170.bpl:@Data@Db@TDataSet@GetFieldClass$qqr18Data@Db@TFieldType
17480,dbrtl170.bpl:@Data@Db@TDataSet@InitFieldDefs$qqrv
17481,dbrtl170.bpl:@Data@Db@TDataSet@GetLookupListClass$qqrp14Data@Db@TField
17482,dbrtl170.bpl:@Data@Db@TDataSet@GetDetailLinkFields$qqrp20System@Classes@TListt1
17483,dbrtl170.bpl:@Data@Db@TDataSet@GetDetailLinkFields$qqrp56System@Generics@Collections@%TList__1$p14Data@Db@TField%t1
17484,dbrtl170.bpl:@Data@Db@TDataSet@GetDetailDataSets$qqrp20System@Classes@TList
17485,dbrtl170.bpl:@Data@Db@TDataSet@GetDetailDataSets$qqrp58System@Generics@Collections@%TList__1$p16Data@Db@TDataSet%
17486,dbrtl170.bpl:@Data@Db@TDataSet@SetActive$qqro
17487,dbrtl170.bpl:@Data@Db@TDataSet@GetActive$qqrv
17488,dbrtl170.bpl:@Data@Db@TDataSet@CheckActive$qqrv
17489,dbrtl170.bpl:@Data@Db@TDataSet@CheckInactive$qqrv
17490,dbrtl170.bpl:@Data@Db@TDataSet@Close$qqrv
17491,dbrtl170.bpl:@Data@Db@TDataSet@Open$qqrv
17492,dbrtl170.bpl:@Data@Db@TDataSet@CreateNestedDataSet$qqrp21Data@Db@TDataSetField
17493,dbrtl170.bpl:@Data@Db@TDataSet@SetName$qqrx20System@UnicodeString
17494,dbrtl170.bpl:@Data@Db@TParam@SetAsVariant$qqrrx14System@Variant
17495,dbrtl170.bpl:@Data@Db@TParams@GetItem$qqri
17496,dbrtl170.bpl:@Data@Db@TField@GetOldValue$qqrv
17497,dbrtl170.bpl:@Data@Db@TField@GetNewValue$qqrv
17498,dbrtl170.bpl:@Data@Db@TField@GetDisplayName$qqrv
17499,dbrtl170.bpl:@Data@Db@TField@GetDisplayLabel$qqrv
17500,dbrtl170.bpl:@Data@Db@TFields@GetField$qqri
17501,dbrtl170.bpl:@$xp$16Data@Db@TDataSet
17502,dbrtl170.bpl:@$xp$19Data@Db@TDataAction
17503,dbrtl170.bpl:@$xp$19Data@Db@TDataSource
17504,dbrtl170.bpl:@Data@Db@TDataSource@
17505,dbrtl170.bpl:@$xp$23Data@Db@TAggregateField
17506,dbrtl170.bpl:@Data@Db@TAggregateField@
17507,dbrtl170.bpl:@$xp$21Data@Db@TDataSetField
17508,dbrtl170.bpl:@Data@Db@TDataSetField@
17509,dbrtl170.bpl:@$xp$18Data@Db@TMemoField
17510,dbrtl170.bpl:@Data@Db@TMemoField@
17511,dbrtl170.bpl:@$xp$18Data@Db@TBlobField
17512,dbrtl170.bpl:@Data@Db@TBlobField@
17513,dbrtl170.bpl:@$xp$20Data@Db@TFMTBCDField
17514,dbrtl170.bpl:@Data@Db@TFMTBCDField@
17515,dbrtl170.bpl:@$xp$17Data@Db@TBCDField
17516,dbrtl170.bpl:@Data@Db@TBCDField@
17517,dbrtl170.bpl:@$xp$18Data@Db@TDateField
17518,dbrtl170.bpl:@Data@Db@TDateField@
17519,dbrtl170.bpl:@$xp$22Data@Db@TDateTimeField
17520,dbrtl170.bpl:@Data@Db@TDateTimeField@
17521,dbrtl170.bpl:@$xp$21Data@Db@TBooleanField
17522,dbrtl170.bpl:@Data@Db@TBooleanField@
17523,dbrtl170.bpl:@$xp$22Data@Db@TCurrencyField
17524,dbrtl170.bpl:@Data@Db@TCurrencyField@
17525,dbrtl170.bpl:@$xp$19Data@Db@TFloatField
17526,dbrtl170.bpl:@Data@Db@TFloatField@
17527,dbrtl170.bpl:@$xp$22Data@Db@TSmallintField
17528,dbrtl170.bpl:@Data@Db@TSmallintField@
17529,dbrtl170.bpl:@$xp$21Data@Db@TIntegerField
17530,dbrtl170.bpl:@Data@Db@TIntegerField@
17531,dbrtl170.bpl:@$xp$20Data@Db@TStringField
17532,dbrtl170.bpl:@Data@Db@TStringField@
17533,dbrtl170.bpl:@$xp$14Data@Db@TField
17534,dbrtl170.bpl:@$xp$19Data@Db@TUpdateKind
17535,dbrtl170.bpl:@$xp$22Data@Db@EDatabaseError
17536,dsnap170.bpl:@Datasnap@Dsintf@initialization$qqrv
17537,dsnap170.bpl:@Datasnap@Dsintf@Finalization$qqrv
17538,dsnap170.bpl:@Datasnap@Provider@ResetOption
17539,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@GetIsClone$qqrv
17540,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@PSGetCommandType$qqrv
17541,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@PSGetCommandText$qqrv
17542,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@PSGetIndexDefs$qqr48System@%Set$t20Data@Db@TIndexOption$iuc$0$iuc$5%
17543,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoExecute$qqrrx17System@OleVariant
17544,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoBeforeExecute$qqrr17System@OleVariant
17545,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoAfterExecute$qqrr17System@OleVariant
17546,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoRowRequest$qqrrx17System@OleVarianti
17547,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoBeforeRowRequest$qqrr17System@OleVariant
17548,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoAfterRowRequest$qqrr17System@OleVariant
17549,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoGetRecords$qqririix17System@WideStringrx17System@OleVariant
17550,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoAfterGetRecords$qqrr17System@OleVariant
17551,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoBeforeGetRecords$qqrr17System@OleVariant
17552,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoApplyUpdates$qqrrx17System@OleVariantiri
17553,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoBeforeApplyUpdates$qqrr17System@OleVariant
17554,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoAfterApplyUpdates$qqrr17System@OleVariant
17555,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@ResetAggField$qqrp14Data@Db@TField
17556,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@GetAggregateValue$qqrp14Data@Db@TField
17557,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetAggregates$qqrp29Datasnap@Dbclient@TAggregates
17558,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@Locate$qqrx20System@UnicodeStringrx14System@Variant49System@%Set$t21Data@Db@TLocateOption$iuc$0$iuc$1%
17559,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@Lookup$qqrx20System@UnicodeStringrx14System@Variantt1
17560,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DestroyLookupCursor$qqrv
17561,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@FindRecord$qqroo
17562,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetFiltered$qqro
17563,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetOnFilterRecord$qqrxynpqqrp16Data@Db@TDataSetro$v
17564,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetFilterOptions$qqr49System@%Set$t21Data@Db@TFilterOption$iuc$0$iuc$1%
17565,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetFilterText$qqrx20System@UnicodeString
17566,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DefineProperties$qqrp21System@Classes@TFiler
17567,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@DoOnNewRecord$qqrv
17568,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetMasterFields$qqrx20System@UnicodeString
17569,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetDataSource$qqrp19Data@Db@TDataSource
17570,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@GetDataSource$qqrv
17571,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@Loaded$qqrv
17572,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetDataSetField$qqrxp21Data@Db@TDataSetField
17573,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@CheckDetailRecords$qqrv
17574,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetRange$qqrpx14System@TVarRecxit1xi
17575,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@CancelRange$qqrv
17576,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@FindKey$qqrpx14System@TVarRecxi
17577,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetIndexFieldNames$qqrx20System@UnicodeString
17578,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@GetIndexFieldNames$qqrv
17579,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetIndexName$qqrx20System@UnicodeString
17580,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@GetIndexName$qqrv
17581,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@GetIsIndexField$qqrp14Data@Db@TField
17582,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@AddIndex$qqrx20System@UnicodeStringt148System@%Set$t20Data@Db@TIndexOption$iuc$0$iuc$5%t1t1xi
17583,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@UpdateIndexDefs$qqrv
17584,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@CancelUpdates$qqrv
17585,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@BookmarkValid$qqr25System@%DynamicArray$tuc%
17586,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@CompareBookmarks$qqr25System@%DynamicArray$tuc%t1
17587,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetBookmarkData$qqrpucpv
17588,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetBookmarkData$qqrpuc25System@%DynamicArray$tuc%
17589,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@GetBookmarkData$qqrpucpv
17590,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@GetBookmarkData$qqrpuc25System@%DynamicArray$tuc%
17591,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@SetBookmarkFlag$qqrpuc21Data@Db@TBookmarkFlag
17592,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@GetBookmarkFlag$qqrpuc
17593,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@InternalSetToRecord$qqrpuc
17594,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@InternalGotoBookmark$qqrpv
17595,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@InternalGotoBookmark$qqr25System@%DynamicArray$tuc%
17596,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@InternalAddRecord$qqrpvo
17597,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@InternalAddRecord$qqrpuco
17598,dsnap170.bpl:@Datasnap@Dbclient@TCustomClientDataSet@Cancel$qqrv
